ElapsedSec,TPS,RecvPerSec,SendPerSec,SendDropSec
Total Time : 347.625 	 TPS : 18.536 	 RecvSec : 33.366 	 SendSec : 33332.302 	 SendDropSec : 0.000
Total Time : 350.404 	 TPS : 26.263 	 RecvSec : 45.330 	 SendSec : 45284.698 	 SendDropSec : 0.000
Total Time : 352.330 	 TPS : 42.068 	 RecvSec : 65.438 	 SendSec : 65372.943 	 SendDropSec : 0.000
Total Time : 354.392 	 TPS : 40.255 	 RecvSec : 61.110 	 SendSec : 61048.969 	 SendDropSec : 0.000
Total Time : 355.742 	 TPS : 25.914 	 RecvSec : 46.646 	 SendSec : 46599.355 	 SendDropSec : 0.000
Total Time : 357.228 	 TPS : 26.244 	 RecvSec : 42.394 	 SendSec : 42351.260 	 SendDropSec : 0.000
Total Time : 358.445 	 TPS : 32.883 	 RecvSec : 51.791 	 SendSec : 51739.599 	 SendDropSec : 0.000
Total Time : 361.161 	 TPS : 29.086 	 RecvSec : 46.391 	 SendSec : 46344.540 	 SendDropSec : 0.000
Total Time : 362.433 	 TPS : 25.948 	 RecvSec : 49.537 	 SendSec : 49487.352 	 SendDropSec : 0.000
Total Time : 363.795 	 TPS : 27.902 	 RecvSec : 46.258 	 SendSec : 46211.853 	 SendDropSec : 0.000
Total Time : 365.318 	 TPS : 24.291 	 RecvSec : 41.361 	 SendSec : 41319.159 	 SendDropSec : 0.000
Total Time : 366.930 	 TPS : 18.606 	 RecvSec : 39.073 	 SendSec : 39033.460 	 SendDropSec : 0.000
Total Time : 368.127 	 TPS : 31.763 	 RecvSec : 52.660 	 SendSec : 52607.651 	 SendDropSec : 0.000
Total Time : 369.297 	 TPS : 66.655 	 RecvSec : 107.674 	 SendSec : 107565.961 	 SendDropSec : 0.000
Total Time : 371.796 	 TPS : 28.806 	 RecvSec : 50.411 	 SendSec : 50360.460 	 SendDropSec : 0.000
Total Time : 373.653 	 TPS : 19.392 	 RecvSec : 33.937 	 SendSec : 33902.821 	 SendDropSec : 0.000
Total Time : 374.654 	 TPS : 52.949 	 RecvSec : 122.882 	 SendSec : 122759.102 	 SendDropSec : 0.000
Total Time : 376.349 	 TPS : 10.618 	 RecvSec : 1.770 	 SendSec : 1767.851 	 SendDropSec : 0.000
Total Time : 377.349 	 TPS : 49.984 	 RecvSec : 106.966 	 SendSec : 106858.613 	 SendDropSec : 0.000
Total Time : 378.693 	 TPS : 17.861 	 RecvSec : 14.140 	 SendSec : 14125.975 	 SendDropSec : 0.000
Total Time : 380.656 	 TPS : 16.808 	 RecvSec : 32.089 	 SendSec : 32056.455 	 SendDropSec : 0.000
Total Time : 382.140 	 TPS : 21.570 	 RecvSec : 42.467 	 SendSec : 42424.225 	 SendDropSec : 0.000
Total Time : 383.776 	 TPS : 23.228 	 RecvSec : 38.510 	 SendSec : 38471.540 	 SendDropSec : 0.000
Total Time : 386.063 	 TPS : 31.040 	 RecvSec : 55.085 	 SendSec : 55030.374 	 SendDropSec : 0.000
Total Time : 387.705 	 TPS : 14.613 	 RecvSec : 38.360 	 SendSec : 38321.271 	 SendDropSec : 0.000
Total Time : 388.717 	 TPS : 38.561 	 RecvSec : 62.291 	 SendSec : 62228.744 	 SendDropSec : 0.000
Total Time : 389.893 	 TPS : 36.568 	 RecvSec : 53.576 	 SendSec : 53522.367 	 SendDropSec : 0.000
Total Time : 391.718 	 TPS : 18.080 	 RecvSec : 34.517 	 SendSec : 34482.196 	 SendDropSec : 0.000
Total Time : 393.589 	 TPS : 21.381 	 RecvSec : 33.675 	 SendSec : 33641.468 	 SendDropSec : 0.000
Total Time : 394.591 	 TPS : 61.848 	 RecvSec : 124.693 	 SendSec : 124568.015 	 SendDropSec : 0.000
Total Time : 396.706 	 TPS : 22.224 	 RecvSec : 30.263 	 SendSec : 30232.695 	 SendDropSec : 0.000
Total Time : 398.642 	 TPS : 32.538 	 RecvSec : 65.076 	 SendSec : 65011.232 	 SendDropSec : 0.000
Total Time : 400.177 	 TPS : 24.113 	 RecvSec : 41.057 	 SendSec : 41015.713 	 SendDropSec : 0.000
Total Time : 401.183 	 TPS : 25.841 	 RecvSec : 78.517 	 SendSec : 78438.423 	 SendDropSec : 0.000
Total Time : 402.426 	 TPS : 36.202 	 RecvSec : 88.493 	 SendSec : 88404.854 	 SendDropSec : 0.000
Total Time : 403.867 	 TPS : 31.907 	 RecvSec : 86.703 	 SendSec : 86616.482 	 SendDropSec : 0.000
Total Time : 405.223 	 TPS : 19.180 	 RecvSec : 47.212 	 SendSec : 47164.766 	 SendDropSec : 0.000
Total Time : 406.686 	 TPS : 15.034 	 RecvSec : 43.051 	 SendSec : 43008.288 	 SendDropSec : 0.000
Total Time : 408.065 	 TPS : 15.961 	 RecvSec : 45.707 	 SendSec : 45661.242 	 SendDropSec : 0.000
Total Time : 409.742 	 TPS : 11.325 	 RecvSec : 37.550 	 SendSec : 37512.765 	 SendDropSec : 0.000
Total Time : 410.743 	 TPS : 33.992 	 RecvSec : 124.972 	 SendSec : 124847.259 	 SendDropSec : 0.000
Total Time : 411.859 	 TPS : 11.647 	 RecvSec : 0.896 	 SendSec : 895.004 	 SendDropSec : 0.000
Total Time : 413.745 	 TPS : 29.159 	 RecvSec : 66.800 	 SendSec : 66733.113 	 SendDropSec : 0.000
Total Time : 414.855 	 TPS : 23.418 	 RecvSec : 56.744 	 SendSec : 56687.534 	 SendDropSec : 0.000
Total Time : 416.788 	 TPS : 11.901 	 RecvSec : 32.082 	 SendSec : 32050.088 	 SendDropSec : 0.000
Total Time : 417.982 	 TPS : 20.928 	 RecvSec : 53.575 	 SendSec : 53521.520 	 SendDropSec : 0.000
Total Time : 419.814 	 TPS : 15.284 	 RecvSec : 34.389 	 SendSec : 34354.905 	 SendDropSec : 0.000
Total Time : 421.304 	 TPS : 18.129 	 RecvSec : 42.300 	 SendSec : 42257.876 	 SendDropSec : 0.000
Total Time : 422.894 	 TPS : 16.978 	 RecvSec : 39.616 	 SendSec : 39575.915 	 SendDropSec : 0.000
Total Time : 424.484 	 TPS : 16.987 	 RecvSec : 39.636 	 SendSec : 39596.706 	 SendDropSec : 0.000
Total Time : 426.944 	 TPS : 23.575 	 RecvSec : 51.214 	 SendSec : 51162.812 	 SendDropSec : 0.000
Total Time : 428.684 	 TPS : 17.814 	 RecvSec : 36.202 	 SendSec : 36165.770 	 SendDropSec : 0.000
Total Time : 429.943 	 TPS : 23.042 	 RecvSec : 50.056 	 SendSec : 50005.816 	 SendDropSec : 0.000
Total Time : 431.710 	 TPS : 14.715 	 RecvSec : 35.656 	 SendSec : 35620.158 	 SendDropSec : 0.000
Total Time : 432.991 	 TPS : 56.184 	 RecvSec : 98.322 	 SendSec : 98223.527 	 SendDropSec : 0.000
Total Time : 434.321 	 TPS : 21.047 	 RecvSec : 47.357 	 SendSec : 47309.328 	 SendDropSec : 0.000
Total Time : 435.930 	 TPS : 18.033 	 RecvSec : 39.176 	 SendSec : 39136.513 	 SendDropSec : 0.000
Total Time : 437.928 	 TPS : 14.013 	 RecvSec : 31.529 	 SendSec : 31497.921 	 SendDropSec : 0.000
Total Time : 439.484 	 TPS : 17.346 	 RecvSec : 40.475 	 SendSec : 40434.254 	 SendDropSec : 0.000
Total Time : 441.653 	 TPS : 25.359 	 RecvSec : 58.094 	 SendSec : 58036.200 	 SendDropSec : 0.000
Total Time : 443.393 	 TPS : 13.216 	 RecvSec : 36.200 	 SendSec : 36163.713 	 SendDropSec : 0.000
Total Time : 444.567 	 TPS : 27.255 	 RecvSec : 53.658 	 SendSec : 53604.180 	 SendDropSec : 0.000
Total Time : 446.830 	 TPS : 24.314 	 RecvSec : 55.701 	 SendSec : 55645.466 	 SendDropSec : 0.000
Total Time : 448.822 	 TPS : 13.551 	 RecvSec : 31.619 	 SendSec : 31587.324 	 SendDropSec : 0.000
Total Time : 450.423 	 TPS : 18.743 	 RecvSec : 39.360 	 SendSec : 39320.929 	 SendDropSec : 0.000
Total Time : 451.683 	 TPS : 23.003 	 RecvSec : 49.973 	 SendSec : 49922.820 	 SendDropSec : 0.000
Total Time : 453.112 	 TPS : 20.292 	 RecvSec : 44.084 	 SendSec : 44039.553 	 SendDropSec : 0.000
Total Time : 454.697 	 TPS : 17.040 	 RecvSec : 39.761 	 SendSec : 39721.246 	 SendDropSec : 0.000
Total Time : 455.984 	 TPS : 20.982 	 RecvSec : 48.957 	 SendSec : 48908.163 	 SendDropSec : 0.000
Total Time : 457.453 	 TPS : 19.057 	 RecvSec : 42.878 	 SendSec : 42835.325 	 SendDropSec : 0.000
Total Time : 459.301 	 TPS : 15.697 	 RecvSec : 34.099 	 SendSec : 34065.307 	 SendDropSec : 0.000
Total Time : 460.305 	 TPS : 30.855 	 RecvSec : 62.705 	 SendSec : 62642.418 	 SendDropSec : 0.000
Total Time : 462.331 	 TPS : 27.152 	 RecvSec : 62.203 	 SendSec : 62140.443 	 SendDropSec : 0.000
Total Time : 464.003 	 TPS : 18.540 	 RecvSec : 37.678 	 SendSec : 37640.094 	 SendDropSec : 0.000
Total Time : 465.286 	 TPS : 45.983 	 RecvSec : 98.202 	 SendSec : 98103.614 	 SendDropSec : 0.000
Total Time : 467.200 	 TPS : 16.195 	 RecvSec : 32.912 	 SendSec : 32878.645 	 SendDropSec : 0.000
Total Time : 468.404 	 TPS : 23.257 	 RecvSec : 52.329 	 SendSec : 52276.226 	 SendDropSec : 0.000
Total Time : 470.842 	 TPS : 26.249 	 RecvSec : 51.678 	 SendSec : 51626.700 	 SendDropSec : 0.000
Total Time : 472.804 	 TPS : 29.055 	 RecvSec : 64.226 	 SendSec : 64161.575 	 SendDropSec : 0.000
Total Time : 474.052 	 TPS : 26.456 	 RecvSec : 50.507 	 SendSec : 50456.374 	 SendDropSec : 0.000
Total Time : 476.565 	 TPS : 21.886 	 RecvSec : 50.140 	 SendSec : 50089.758 	 SendDropSec : 0.000
Total Time : 477.640 	 TPS : 31.605 	 RecvSec : 58.561 	 SendSec : 58502.760 	 SendDropSec : 0.000
Total Time : 479.531 	 TPS : 29.090 	 RecvSec : 66.642 	 SendSec : 66574.976 	 SendDropSec : 0.000
Total Time : 481.280 	 TPS : 35.457 	 RecvSec : 72.058 	 SendSec : 71985.527 	 SendDropSec : 0.000
Total Time : 482.725 	 TPS : 20.058 	 RecvSec : 43.574 	 SendSec : 43530.890 	 SendDropSec : 0.000
Total Time : 483.767 	 TPS : 31.692 	 RecvSec : 60.502 	 SendSec : 60441.921 	 SendDropSec : 0.000
Total Time : 485.646 	 TPS : 49.498 	 RecvSec : 67.062 	 SendSec : 66995.044 	 SendDropSec : 0.000
Total Time : 487.475 	 TPS : 15.851 	 RecvSec : 34.435 	 SendSec : 34400.456 	 SendDropSec : 0.000
Total Time : 488.476 	 TPS : 39.973 	 RecvSec : 62.958 	 SendSec : 62894.810 	 SendDropSec : 0.000
Total Time : 490.030 	 TPS : 12.228 	 RecvSec : 40.547 	 SendSec : 40506.485 	 SendDropSec : 0.000
Total Time : 491.793 	 TPS : 37.999 	 RecvSec : 35.730 	 SendSec : 35694.679 	 SendDropSec : 0.000
Total Time : 492.896 	 TPS : 37.149 	 RecvSec : 57.083 	 SendSec : 57025.761 	 SendDropSec : 0.000
Total Time : 493.923 	 TPS : 37.978 	 RecvSec : 61.350 	 SendSec : 61288.499 	 SendDropSec : 0.000
Total Time : 495.894 	 TPS : 21.317 	 RecvSec : 31.976 	 SendSec : 31943.758 	 SendDropSec : 0.000
Total Time : 497.459 	 TPS : 23.635 	 RecvSec : 40.243 	 SendSec : 40202.399 	 SendDropSec : 0.000
Total Time : 498.503 	 TPS : 32.574 	 RecvSec : 60.357 	 SendSec : 60296.814 	 SendDropSec : 0.000
Total Time : 499.592 	 TPS : 33.059 	 RecvSec : 57.854 	 SendSec : 57796.138 	 SendDropSec : 0.000
Total Time : 500.729 	 TPS : 35.183 	 RecvSec : 55.414 	 SendSec : 55358.592 	 SendDropSec : 0.000
Total Time : 502.192 	 TPS : 21.181 	 RecvSec : 43.045 	 SendSec : 43002.264 	 SendDropSec : 0.000
Total Time : 504.217 	 TPS : 35.559 	 RecvSec : 62.229 	 SendSec : 62166.619 	 SendDropSec : 0.000
Total Time : 505.278 	 TPS : 37.714 	 RecvSec : 59.399 	 SendSec : 59339.440 	 SendDropSec : 0.000
Total Time : 507.926 	 TPS : 24.167 	 RecvSec : 47.580 	 SendSec : 47531.968 	 SendDropSec : 0.000
Total Time : 509.116 	 TPS : 28.564 	 RecvSec : 52.928 	 SendSec : 52875.327 	 SendDropSec : 0.000
Total Time : 510.461 	 TPS : 25.275 	 RecvSec : 46.833 	 SendSec : 46786.052 	 SendDropSec : 0.000
Total Time : 511.648 	 TPS : 57.308 	 RecvSec : 106.188 	 SendSec : 106082.076 	 SendDropSec : 0.000
Total Time : 513.432 	 TPS : 15.130 	 RecvSec : 35.304 	 SendSec : 35268.679 	 SendDropSec : 0.000
Total Time : 514.659 	 TPS : 22.835 	 RecvSec : 51.379 	 SendSec : 51327.215 	 SendDropSec : 0.000
Total Time : 516.197 	 TPS : 19.503 	 RecvSec : 40.957 	 SendSec : 40916.083 	 SendDropSec : 0.000
Total Time : 518.075 	 TPS : 34.614 	 RecvSec : 67.098 	 SendSec : 67030.702 	 SendDropSec : 0.000
Total Time : 520.200 	 TPS : 33.399 	 RecvSec : 59.271 	 SendSec : 59211.841 	 SendDropSec : 0.000
Total Time : 522.157 	 TPS : 16.870 	 RecvSec : 32.205 	 SendSec : 32173.230 	 SendDropSec : 0.000
Total Time : 523.885 	 TPS : 25.455 	 RecvSec : 36.447 	 SendSec : 36410.455 	 SendDropSec : 0.000
Total Time : 525.911 	 TPS : 40.477 	 RecvSec : 62.196 	 SendSec : 62133.450 	 SendDropSec : 0.000
Total Time : 526.913 	 TPS : 38.928 	 RecvSec : 63.882 	 SendSec : 63818.134 	 SendDropSec : 0.000
Total Time : 527.924 	 TPS : 30.665 	 RecvSec : 61.331 	 SendSec : 61269.180 	 SendDropSec : 0.000
Total Time : 529.267 	 TPS : 21.593 	 RecvSec : 46.908 	 SendSec : 46861.584 	 SendDropSec : 0.000
Total Time : 531.181 	 TPS : 17.767 	 RecvSec : 32.921 	 SendSec : 32888.555 	 SendDropSec : 0.000
Total Time : 532.876 	 TPS : 16.513 	 RecvSec : 37.155 	 SendSec : 37118.163 	 SendDropSec : 0.000
Total Time : 534.449 	 TPS : 24.789 	 RecvSec : 40.043 	 SendSec : 40003.239 	 SendDropSec : 0.000
Total Time : 536.057 	 TPS : 18.666 	 RecvSec : 39.199 	 SendSec : 39160.278 	 SendDropSec : 0.000
Total Time : 537.057 	 TPS : 75.975 	 RecvSec : 124.959 	 SendSec : 124833.892 	 SendDropSec : 0.000
Total Time : 538.192 	 TPS : 10.576 	 RecvSec : 0.881 	 SendSec : 880.469 	 SendDropSec : 0.000
Total Time : 540.004 	 TPS : 27.581 	 RecvSec : 34.752 	 SendSec : 34716.901 	 SendDropSec : 0.000
Total Time : 542.134 	 TPS : 40.845 	 RecvSec : 59.155 	 SendSec : 59095.877 	 SendDropSec : 0.000
Total Time : 543.276 	 TPS : 34.165 	 RecvSec : 55.190 	 SendSec : 55134.368 	 SendDropSec : 0.000
Total Time : 545.271 	 TPS : 24.557 	 RecvSec : 31.573 	 SendSec : 31541.250 	 SendDropSec : 0.000
Total Time : 546.423 	 TPS : 36.468 	 RecvSec : 54.702 	 SendSec : 54647.542 	 SendDropSec : 0.000
Total Time : 547.762 	 TPS : 34.346 	 RecvSec : 47.039 	 SendSec : 46991.624 	 SendDropSec : 0.000
Total Time : 549.618 	 TPS : 23.709 	 RecvSec : 33.946 	 SendSec : 33912.474 	 SendDropSec : 0.000
Total Time : 551.249 	 TPS : 27.585 	 RecvSec : 38.619 	 SendSec : 38580.771 	 SendDropSec : 0.000
Total Time : 553.091 	 TPS : 23.350 	 RecvSec : 34.210 	 SendSec : 34176.026 	 SendDropSec : 0.000
Total Time : 554.103 	 TPS : 45.467 	 RecvSec : 62.270 	 SendSec : 62208.132 	 SendDropSec : 0.000
Total Time : 555.789 	 TPS : 24.913 	 RecvSec : 37.370 	 SendSec : 37332.171 	 SendDropSec : 0.000
Total Time : 557.574 	 TPS : 53.199 	 RecvSec : 70.558 	 SendSec : 70487.742 	 SendDropSec : 0.000
Total Time : 559.432 	 TPS : 26.911 	 RecvSec : 33.908 	 SendSec : 33873.972 	 SendDropSec : 0.000
Total Time : 561.381 	 TPS : 23.606 	 RecvSec : 32.330 	 SendSec : 32297.456 	 SendDropSec : 0.000
Total Time : 563.144 	 TPS : 28.357 	 RecvSec : 35.729 	 SendSec : 35693.618 	 SendDropSec : 0.000
Total Time : 564.599 	 TPS : 26.125 	 RecvSec : 43.313 	 SendSec : 43269.612 	 SendDropSec : 0.000
Total Time : 566.489 	 TPS : 43.905 	 RecvSec : 66.651 	 SendSec : 66584.196 	 SendDropSec : 0.000
Total Time : 567.614 	 TPS : 40.004 	 RecvSec : 56.005 	 SendSec : 55949.346 	 SendDropSec : 0.000
Total Time : 569.337 	 TPS : 18.569 	 RecvSec : 36.557 	 SendSec : 36520.720 	 SendDropSec : 0.000
Total Time : 570.437 	 TPS : 74.558 	 RecvSec : 114.565 	 SendSec : 114450.615 	 SendDropSec : 0.000
Total Time : 571.951 	 TPS : 65.388 	 RecvSec : 83.221 	 SendSec : 83137.440 	 SendDropSec : 0.000
Total Time : 573.892 	 TPS : 49.470 	 RecvSec : 64.930 	 SendSec : 64864.955 	 SendDropSec : 0.000
Total Time : 575.801 	 TPS : 24.092 	 RecvSec : 32.996 	 SendSec : 32963.238 	 SendDropSec : 0.000
Total Time : 576.864 	 TPS : 43.295 	 RecvSec : 59.296 	 SendSec : 59236.518 	 SendDropSec : 0.000
Total Time : 578.312 	 TPS : 32.451 	 RecvSec : 43.499 	 SendSec : 43455.227 	 SendDropSec : 0.000
Total Time : 580.187 	 TPS : 49.070 	 RecvSec : 67.205 	 SendSec : 67137.902 	 SendDropSec : 0.000
Total Time : 581.612 	 TPS : 34.393 	 RecvSec : 44.220 	 SendSec : 44175.504 	 SendDropSec : 0.000
Total Time : 583.481 	 TPS : 28.355 	 RecvSec : 33.705 	 SendSec : 33670.900 	 SendDropSec : 0.000
Total Time : 584.740 	 TPS : 32.567 	 RecvSec : 50.041 	 SendSec : 49991.366 	 SendDropSec : 0.000
Total Time : 585.863 	 TPS : 79.227 	 RecvSec : 112.164 	 SendSec : 112051.645 	 SendDropSec : 0.000
Total Time : 587.144 	 TPS : 39.802 	 RecvSec : 49.167 	 SendSec : 49118.115 	 SendDropSec : 0.000
Total Time : 589.849 	 TPS : 35.858 	 RecvSec : 46.579 	 SendSec : 46532.235 	 SendDropSec : 0.000
Total Time : 591.440 	 TPS : 39.617 	 RecvSec : 39.617 	 SendSec : 39577.018 	 SendDropSec : 0.000
Total Time : 593.378 	 TPS : 27.866 	 RecvSec : 32.510 	 SendSec : 32477.903 	 SendDropSec : 0.000
Total Time : 594.378 	 TPS : 94.992 	 RecvSec : 124.989 	 SendSec : 124863.987 	 SendDropSec : 0.000
Total Time : 596.484 	 TPS : 25.631 	 RecvSec : 30.378 	 SendSec : 30347.438 	 SendDropSec : 0.000
Total Time : 597.485 	 TPS : 52.985 	 RecvSec : 64.981 	 SendSec : 64916.161 	 SendDropSec : 0.000
Total Time : 599.247 	 TPS : 27.232 	 RecvSec : 34.607 	 SendSec : 34572.514 	 SendDropSec : 0.000
Total Time : 601.818 	 TPS : 37.342 	 RecvSec : 49.012 	 SendSec : 48962.828 	 SendDropSec : 0.000
Total Time : 603.082 	 TPS : 42.715 	 RecvSec : 49.834 	 SendSec : 49784.616 	 SendDropSec : 0.000
Total Time : 604.797 	 TPS : 29.740 	 RecvSec : 36.737 	 SendSec : 36700.598 	 SendDropSec : 0.000
Total Time : 606.153 	 TPS : 87.051 	 RecvSec : 92.953 	 SendSec : 92860.140 	 SendDropSec : 0.000
Total Time : 607.442 	 TPS : 37.243 	 RecvSec : 48.105 	 SendSec : 48057.168 	 SendDropSec : 0.000
Total Time : 608.442 	 TPS : 61.968 	 RecvSec : 112.942 	 SendSec : 112829.468 	 SendDropSec : 0.000
Total Time : 610.108 	 TPS : 17.410 	 RecvSec : 8.405 	 SendSec : 8396.585 	 SendDropSec : 0.000
Total Time : 611.383 	 TPS : 35.292 	 RecvSec : 49.408 	 SendSec : 49358.764 	 SendDropSec : 0.000
Total Time : 613.198 	 TPS : 25.888 	 RecvSec : 34.701 	 SendSec : 34666.609 	 SendDropSec : 0.000
Total Time : 614.242 	 TPS : 38.337 	 RecvSec : 60.381 	 SendSec : 60320.178 	 SendDropSec : 0.000
Total Time : 615.820 	 TPS : 67.174 	 RecvSec : 79.848 	 SendSec : 79767.934 	 SendDropSec : 0.000
Total Time : 617.108 	 TPS : 46.581 	 RecvSec : 48.910 	 SendSec : 48861.141 	 SendDropSec : 0.000
Total Time : 618.429 	 TPS : 74.912 	 RecvSec : 95.342 	 SendSec : 95246.642 	 SendDropSec : 0.000
Total Time : 619.939 	 TPS : 35.113 	 RecvSec : 41.738 	 SendSec : 41696.455 	 SendDropSec : 0.000
Total Time : 621.229 	 TPS : 41.066 	 RecvSec : 48.814 	 SendSec : 48765.074 	 SendDropSec : 0.000
Total Time : 623.777 	 TPS : 46.313 	 RecvSec : 49.453 	 SendSec : 49403.777 	 SendDropSec : 0.000
Total Time : 625.478 	 TPS : 35.278 	 RecvSec : 37.041 	 SendSec : 37004.449 	 SendDropSec : 0.000
Total Time : 627.935 	 TPS : 41.105 	 RecvSec : 51.280 	 SendSec : 51228.847 	 SendDropSec : 0.000
Total Time : 630.099 	 TPS : 51.307 	 RecvSec : 58.241 	 SendSec : 58182.576 	 SendDropSec : 0.000
Total Time : 631.924 	 TPS : 31.232 	 RecvSec : 34.519 	 SendSec : 34484.884 	 SendDropSec : 0.000
Total Time : 633.054 	 TPS : 47.755 	 RecvSec : 55.714 	 SendSec : 55658.041 	 SendDropSec : 0.000
Total Time : 634.653 	 TPS : 36.282 	 RecvSec : 39.410 	 SendSec : 39370.534 	 SendDropSec : 0.000
Total Time : 635.927 	 TPS : 77.694 	 RecvSec : 98.884 	 SendSec : 98785.023 	 SendDropSec : 0.000
Total Time : 637.205 	 TPS : 75.936 	 RecvSec : 98.639 	 SendSec : 98539.930 	 SendDropSec : 0.000
Total Time : 639.475 	 TPS : 44.490 	 RecvSec : 55.503 	 SendSec : 55447.406 	 SendDropSec : 0.000
Total Time : 640.791 	 TPS : 41.035 	 RecvSec : 47.874 	 SendSec : 47826.024 	 SendDropSec : 0.000
Total Time : 642.018 	 TPS : 43.174 	 RecvSec : 51.321 	 SendSec : 51269.293 	 SendDropSec : 0.000
Total Time : 643.106 	 TPS : 35.850 	 RecvSec : 57.911 	 SendSec : 57853.361 	 SendDropSec : 0.000
Total Time : 644.106 	 TPS : 70.996 	 RecvSec : 105.994 	 SendSec : 105888.197 	 SendDropSec : 0.000
Total Time : 645.757 	 TPS : 26.053 	 RecvSec : 12.118 	 SendSec : 12105.519 	 SendDropSec : 0.000
Total Time : 647.419 	 TPS : 36.091 	 RecvSec : 37.896 	 SendSec : 37857.755 	 SendDropSec : 0.000
Total Time : 649.400 	 TPS : 56.050 	 RecvSec : 63.625 	 SendSec : 63561.110 	 SendDropSec : 0.000
Total Time : 651.274 	 TPS : 26.145 	 RecvSec : 33.616 	 SendSec : 33581.980 	 SendDropSec : 0.000
Total Time : 653.215 	 TPS : 32.966 	 RecvSec : 32.451 	 SendSec : 32418.623 	 SendDropSec : 0.000
Total Time : 655.009 	 TPS : 74.119 	 RecvSec : 70.218 	 SendSec : 70147.922 	 SendDropSec : 0.000
Total Time : 657.382 	 TPS : 54.788 	 RecvSec : 53.103 	 SendSec : 53049.539 	 SendDropSec : 0.000
Total Time : 659.702 	 TPS : 57.339 	 RecvSec : 54.322 	 SendSec : 54267.253 	 SendDropSec : 0.000
Total Time : 661.333 	 TPS : 40.468 	 RecvSec : 38.629 	 SendSec : 38589.970 	 SendDropSec : 0.000
Total Time : 663.142 	 TPS : 27.075 	 RecvSec : 34.811 	 SendSec : 34776.298 	 SendDropSec : 0.000
Total Time : 664.699 	 TPS : 37.909 	 RecvSec : 40.479 	 SendSec : 40438.154 	 SendDropSec : 0.000
Total Time : 666.645 	 TPS : 58.568 	 RecvSec : 64.733 	 SendSec : 64668.100 	 SendDropSec : 0.000
Total Time : 668.491 	 TPS : 34.676 	 RecvSec : 34.134 	 SendSec : 34099.727 	 SendDropSec : 0.000
Total Time : 669.951 	 TPS : 96.557 	 RecvSec : 86.285 	 SendSec : 86198.313 	 SendDropSec : 0.000
Total Time : 671.525 	 TPS : 81.958 	 RecvSec : 80.052 	 SendSec : 79971.542 	 SendDropSec : 0.000
Total Time : 673.231 	 TPS : 38.695 	 RecvSec : 36.936 	 SendSec : 36899.372 	 SendDropSec : 0.000
Total Time : 674.782 	 TPS : 54.140 	 RecvSec : 40.605 	 SendSec : 40564.049 	 SendDropSec : 0.000
Total Time : 676.762 	 TPS : 24.749 	 RecvSec : 31.821 	 SendSec : 31788.863 	 SendDropSec : 0.000
Total Time : 678.186 	 TPS : 47.752 	 RecvSec : 44.241 	 SendSec : 44196.515 	 SendDropSec : 0.000
Total Time : 680.553 	 TPS : 60.431 	 RecvSec : 53.247 	 SendSec : 53193.874 	 SendDropSec : 0.000
Total Time : 682.884 	 TPS : 41.179 	 RecvSec : 54.047 	 SendSec : 53993.382 	 SendDropSec : 0.000
Total Time : 684.300 	 TPS : 43.767 	 RecvSec : 88.945 	 SendSec : 88856.009 	 SendDropSec : 0.000
Total Time : 685.727 	 TPS : 21.030 	 RecvSec : 44.164 	 SendSec : 44119.534 	 SendDropSec : 0.000
Total Time : 687.185 	 TPS : 30.856 	 RecvSec : 43.198 	 SendSec : 43155.091 	 SendDropSec : 0.000
Total Time : 688.494 	 TPS : 43.570 	 RecvSec : 48.156 	 SendSec : 48107.774 	 SendDropSec : 0.000
Total Time : 689.824 	 TPS : 48.094 	 RecvSec : 47.342 	 SendSec : 47295.122 	 SendDropSec : 0.000
Total Time : 691.425 	 TPS : 37.484 	 RecvSec : 39.358 	 SendSec : 39318.531 	 SendDropSec : 0.000
Total Time : 693.226 	 TPS : 36.658 	 RecvSec : 34.991 	 SendSec : 34956.441 	 SendDropSec : 0.000
Total Time : 694.674 	 TPS : 31.071 	 RecvSec : 43.500 	 SendSec : 43456.142 	 SendDropSec : 0.000
Total Time : 695.715 	 TPS : 51.887 	 RecvSec : 60.535 	 SendSec : 60474.526 	 SendDropSec : 0.000
Total Time : 697.358 	 TPS : 57.808 	 RecvSec : 76.672 	 SendSec : 76594.887 	 SendDropSec : 0.000
Total Time : 699.153 	 TPS : 59.590 	 RecvSec : 70.172 	 SendSec : 70101.441 	 SendDropSec : 0.000
Total Time : 700.156 	 TPS : 83.827 	 RecvSec : 124.742 	 SendSec : 124617.515 	 SendDropSec : 0.000
Total Time : 701.662 	 TPS : 23.238 	 RecvSec : 42.491 	 SendSec : 42448.960 	 SendDropSec : 0.000
Total Time : 703.332 	 TPS : 53.290 	 RecvSec : 75.445 	 SendSec : 75369.140 	 SendDropSec : 0.000
Total Time : 704.635 	 TPS : 54.488 	 RecvSec : 96.697 	 SendSec : 96600.147 	 SendDropSec : 0.000
Total Time : 705.927 	 TPS : 40.234 	 RecvSec : 48.746 	 SendSec : 48696.796 	 SendDropSec : 0.000
Total Time : 707.829 	 TPS : 53.635 	 RecvSec : 66.255 	 SendSec : 66188.761 	 SendDropSec : 0.000
Total Time : 709.778 	 TPS : 22.579 	 RecvSec : 32.330 	 SendSec : 32297.206 	 SendDropSec : 0.000
